16.23590088,80.05410004,ICICI BANK ATM,ICICI Bank Ltd. - D. No. 16-1-247, V V K R Complex, Mallamma Centre, Chilakaluripeta Road, Narsaraopet,Guntur,Andhra Pradesh,522601,41,42,62,A1340,,,,,,,,,,,,,,
16.23590088,80.05410004,ICICI BANK ATM,ICICI Bank Ltd. - D. No. 16-1-247, V V K R Complex, Mallamma Centre, Chilakaluripeta Road, Narsaraopet,Guntur,Andhra Pradesh,522601,41,42,62,A1340,,,,,,,,,,,,,,
16.22785759,80.05142212,ICICI BANK ATM,ICICI Bank Ltd. - Door No.10-7-17/1, Palnadu Road, Narasaraopet,Guntur,Andhra Pradesh,522601,41,42,62,A1945,,,,,,,,,,,,,,,,
16.23509979,80.04709625,ICICI BANK ATM,ICICI Bank Ltd. - 9-9-16, Ss Reddy Complex, Arundelpet, Narsaraopet,Guntur,Andhra Pradesh,522601,41,42,62,A2311,,,,,,,,,,,,,,,
16.23509979,80.04709625,ICICI BANK ATM,ICICI Bank Ltd. - 9-9-16, Ss Reddy Complex, Arundelpet, Narsaraopet,Guntur,Andhra Pradesh,522601,41,42,62,A2311,,,,,,,,,,,,,,,
16.22879982,80.04570007,ICICI BANK ATM,ICICI Bank Ltd. - Near Register Office, Riksha Center, Prakash Nagar,Guntur,Andhra Pradesh,522601,41,42,62,A6054,,,,,,,,,,,,,,,,
15.90221596,80.46142578,ICICI BANK ATM,ICICI Bank Ltd. - D No-6,6,2,3,4, GBC Road, Bapatla,Guntur,Andhra Pradesh,522101,42,62,B3731,,,,,,,,,,,,,
16.4290905,80.57397461,ICICI BANK ATM,ICICI Bank Ltd. - 104, Plot No-GH-07/A, Gulshan Vivante, Sector-137, Noida,Gautam Budh nagar,Uttar Pradesh,201201,41,42,62,B4917,,,,,,,,,,,,,,
16.9324894,81.95585632,ICICI BANK ATM,ICICI Bank Ltd. - 1-5-43, Karri Suri Reddy Complex, Canal Road, Anaparthi,Eastgodavari,Andhra Pradesh,533342,41,42,62,A3136,,,,,,,,,,,,,,,
16.47613144,80.71396637,ICICI BANK ATM,ICICI Bank Ltd. - 8/1, Srinivasa Nagar, Poranki,Krishna,Andhra Pradesh,521137,41,42,62,B4736,,,,,,,,,,,,,,,,
